rn,created_at,company_id,status,demo_user
269,2022-09-20 08:34:26.495914 UTC,4,inactive,FALSE
285,2022-10-17 07:23:34.486255 UTC,4,inactive,FALSE
314,2022-11-13 14:33:41.111099 UTC,3,active,FALSE
350,2022-12-07 13:36:45.345434 UTC,5,inactive,FALSE
353,2022-12-07 13:36:45.485782 UTC,5,inactive,FALSE
373,2022-12-07 13:36:47.482552 UTC,5,inactive,FALSE
402,2022-12-07 13:36:49.718864 UTC,5,inactive,FALSE
432,2022-12-07 13:37:01.594178 UTC,5,inactive,FALSE
552,2022-12-07 13:37:18.189227 UTC,5,inactive,FALSE
593,2022-12-07 13:39:25.352504 UTC,5,deleted,FALSE
641,2022-12-07 13:39:29.915558 UTC,5,inactive,FALSE
661,2022-12-07 13:39:32.252490 UTC,5,inactive,FALSE
665,2022-12-07 13:39:33.128729 UTC,5,inactive,FALSE
696,2022-12-07 13:39:36.083723 UTC,5,inactive,FALSE
735,2022-12-07 13:56:07.380650 UTC,5,inactive,FALSE
780,2022-12-07 13:56:12.506873 UTC,5,inactive,FALSE
830,2023-01-27 11:58:48.279601 UTC,5,inactive,FALSE
864,2023-03-06 15:50:14.507503 UTC,3,active,FALSE
897,2023-03-09 10:55:17.086401 UTC,7,inactive,FALSE
898,2023-03-09 10:55:18.094680 UTC,7,inactive,FALSE
937,2023-03-09 11:04:45.535870 UTC,7,inactive,FALSE
964,2023-03-09 11:05:18.704666 UTC,7,inactive,FALSE
1107,2023-03-09 11:15:07.860432 UTC,7,inactive,FALSE
1128,2023-03-09 11:15:08.149802 UTC,7,inactive,FALSE
1142,2023-03-15 07:39:31.413856 UTC,3,active,FALSE
21,2022-07-09 07:12:00.650758 UTC,2,active,FALSE
64,2022-07-09 07:14:55.459613 UTC,2,active,FALSE
89,2022-07-09 07:14:55.459613 UTC,2,active,FALSE
107,2022-07-09 07:17:56.295500 UTC,2,active,FALSE
167,2022-07-09 07:20:52.769056 UTC,3,active,FALSE
248,2022-07-14 07:41:03.894435 UTC,3,active,FALSE
363,2022-12-07 13:36:47.127078 UTC,5,active,FALSE
375,2022-12-07 13:36:47.534562 UTC,5,inactive,FALSE
409,2022-12-07 13:36:55.106622 UTC,5,inactive,FALSE
478,2022-12-07 13:37:05.098719 UTC,5,inactive,FALSE
523,2022-12-07 13:37:08.792384 UTC,5,inactive,FALSE
598,2022-12-07 13:39:25.457111 UTC,5,active,FALSE
808,2023-01-05 15:48:40.396125 UTC,6,inactive,FALSE
854,2023-03-01 06:32:09.116511 UTC,5,inactive,FALSE
862,2023-03-06 15:12:56.011873 UTC,5,inactive,FALSE
863,2023-03-06 15:12:58.548854 UTC,5,inactive,FALSE
932,2023-03-09 10:55:52.096518 UTC,7,inactive,FALSE
934,2023-03-09 10:55:53.925540 UTC,7,inactive,FALSE
955,2023-03-09 11:05:06.580916 UTC,7,inactive,FALSE
1048,2023-03-09 11:07:09.962162 UTC,7,inactive,FALSE
1093,2023-03-09 11:08:00.362456 UTC,7,inactive,FALSE
1164,2023-04-05 08:41:12.283735 UTC,5,inactive,FALSE
8,2022-07-09 07:12:00.650758 UTC,10,active,FALSE
35,2022-07-09 07:12:00.650758 UTC,3,active,FALSE
88,2022-07-09 07:14:55.459613 UTC,2,active,FALSE
219,2022-07-09 07:23:47.967170 UTC,3,active,FALSE
235,2022-07-09 07:23:47.967170 UTC,2,active,FALSE
281,2022-10-06 13:49:38.952597 UTC,10,active,FALSE
384,2022-12-07 13:36:48.980859 UTC,5,inactive,FALSE
400,2022-12-07 13:36:49.657217 UTC,5,inactive,FALSE
444,2022-12-07 13:37:02.505394 UTC,5,inactive,FALSE
476,2022-12-07 13:37:04.843107 UTC,5,inactive,FALSE
812,2023-01-09 15:10:10.406235 UTC,5,active,FALSE
836,2023-02-02 09:20:47.068691 UTC,5,active,FALSE
859,2023-03-03 11:28:03.178384 UTC,5,inactive,FALSE
873,2023-03-09 10:54:49.751652 UTC,7,inactive,FALSE
920,2023-03-09 10:55:40.221479 UTC,7,inactive,FALSE
986,2023-03-09 11:05:46.821835 UTC,7,inactive,FALSE
1028,2023-03-09 11:06:44.831350 UTC,7,inactive,FALSE
1094,2023-03-09 11:08:01.292806 UTC,7,inactive,FALSE
1182,2023-05-02 11:53:23.430553 UTC,2,active,FALSE
67,2022-07-09 07:14:55.459613 UTC,2,active,FALSE
100,2022-07-09 07:17:56.295500 UTC,10,active,FALSE
157,2022-07-09 07:20:52.769056 UTC,2,active,FALSE
170,2022-07-09 07:20:52.769056 UTC,3,active,FALSE
204,2022-07-09 07:23:47.967170 UTC,2,active,FALSE
223,2022-07-09 07:23:47.967170 UTC,3,active,FALSE
323,2022-12-01 16:35:16.366058 UTC,2,active,FALSE
347,2022-12-07 13:36:45.301995 UTC,5,inactive,FALSE
357,2022-12-07 13:36:46.814051 UTC,5,inactive,FALSE
372,2022-12-07 13:36:47.440584 UTC,5,inactive,FALSE
395,2022-12-07 13:36:49.440542 UTC,5,inactive,FALSE
642,2022-12-07 13:39:30.096212 UTC,5,inactive,FALSE
695,2022-12-07 13:39:35.976408 UTC,5,inactive,FALSE
749,2022-12-07 13:56:09.364101 UTC,5,inactive,FALSE
761,2022-12-07 13:56:10.720027 UTC,5,inactive,FALSE
765,2022-12-07 13:56:11.014657 UTC,5,inactive,FALSE
781,2022-12-07 13:56:12.753496 UTC,5,deleted,FALSE
909,2023-03-09 10:55:29.573111 UTC,7,inactive,FALSE
925,2023-03-09 10:55:44.953885 UTC,7,inactive,FALSE
972,2023-03-09 11:05:29.436076 UTC,7,inactive,FALSE
999,2023-03-09 11:06:07.383163 UTC,7,inactive,FALSE
1011,2023-03-09 11:06:22.885697 UTC,7,inactive,FALSE
1038,2023-03-09 11:06:59.039917 UTC,7,inactive,FALSE
1140,2023-03-13 11:14:12.981342 UTC,5,inactive,FALSE
57,2022-07-09 07:14:55.459613 UTC,2,active,FALSE
72,2022-07-09 07:14:55.459613 UTC,3,active,FALSE
91,2022-07-09 07:17:56.295500 UTC,10,active,FALSE
125,2022-07-09 07:17:56.295500 UTC,3,active,FALSE
169,2022-07-09 07:20:52.769056 UTC,3,active,FALSE
197,2022-07-09 07:23:47.967170 UTC,2,active,FALSE
201,2022-07-09 07:23:47.967170 UTC,2,active,FALSE
217,2022-07-09 07:23:47.967170 UTC,3,active,FALSE
273,2022-09-21 06:13:56.754315 UTC,4,inactive,FALSE
361,2022-12-07 13:36:47.078202 UTC,5,inactive,FALSE
437,2022-12-07 13:37:01.756421 UTC,5,inactive,FALSE
509,2022-12-07 13:37:07.562721 UTC,5,inactive,FALSE
513,2022-12-07 13:37:08.054521 UTC,5,inactive,FALSE
530,2022-12-07 13:37:09.206502 UTC,5,inactive,FALSE
542,2022-12-07 13:37:10.190493 UTC,5,inactive,FALSE
546,2022-12-07 13:37:11.085254 UTC,5,inactive,FALSE
644,2022-12-07 13:39:30.317155 UTC,5,inactive,FALSE
723,2022-12-07 13:39:40.228788 UTC,5,inactive,FALSE
783,2022-12-07 13:56:12.903899 UTC,5,inactive,FALSE
810,2023-01-09 09:36:25.343798 UTC,3,active,FALSE
852,2023-02-28 13:27:12.786632 UTC,2,active,FALSE
991,2023-03-09 11:05:52.930587 UTC,7,inactive,FALSE
1022,2023-03-09 11:06:37.720433 UTC,7,inactive,FALSE
1024,2023-03-09 11:06:39.826972 UTC,7,inactive,FALSE
1076,2023-03-09 11:07:44.424767 UTC,7,inactive,FALSE
1102,2023-03-09 11:15:07.859663 UTC,7,inactive,FALSE
1124,2023-03-09 11:15:08.100708 UTC,7,inactive,FALSE
1150,2023-03-24 13:19:19.898363 UTC,5,inactive,FALSE
1183,2023-05-02 13:38:37.101296 UTC,2,active,FALSE
1185,2023-05-03 10:55:40.650191 UTC,3,active,FALSE
55,2022-07-09 07:14:55.459613 UTC,10,active,FALSE
208,2022-07-09 07:23:47.967170 UTC,2,active,FALSE
233,2022-07-09 07:23:47.967170 UTC,3,active,FALSE
242,2022-07-09 07:24:36.730302 UTC,2,active,FALSE
257,2022-09-02 08:44:31.026821 UTC,3,active,FALSE
259,2022-09-07 09:43:01.603869 UTC,2,active,FALSE
267,2022-09-19 15:08:44.121564 UTC,4,active,FALSE
434,2022-12-07 13:37:01.653645 UTC,5,inactive,FALSE
486,2022-12-07 13:37:05.760518 UTC,5,inactive,FALSE
601,2022-12-07 13:39:26.815842 UTC,5,inactive,FALSE
726,2022-12-07 13:39:45.414105 UTC,5,inactive,FALSE
730,2022-12-07 13:56:06.772663 UTC,5,inactive,FALSE
766,2022-12-07 13:56:11.020283 UTC,5,inactive,FALSE
825,2023-01-23 13:56:40.001889 UTC,5,inactive,FALSE
1080,2023-03-09 11:07:48.389227 UTC,7,inactive,FALSE
1144,2023-03-15 09:56:27.735743 UTC,3,active,FALSE
70,2022-07-09 07:14:55.459613 UTC,3,active,FALSE
120,2022-07-09 07:17:56.295500 UTC,3,active,FALSE
205,2022-07-09 07:23:47.967170 UTC,2,active,FALSE
216,2022-07-09 07:23:47.967170 UTC,3,deleted,FALSE
240,2022-07-09 07:24:36.730302 UTC,2,active,FALSE
342,2022-12-07 13:36:45.177765 UTC,5,inactive,FALSE
386,2022-12-07 13:36:49.066600 UTC,5,inactive,FALSE
387,2022-12-07 13:36:49.081978 UTC,5,inactive,FALSE
423,2022-12-07 13:37:00.574815 UTC,5,inactive,FALSE
470,2022-12-07 13:37:04.490411 UTC,5,inactive,FALSE
484,2022-12-07 13:37:05.427076 UTC,5,inactive,FALSE
712,2022-12-07 13:39:36.953442 UTC,5,inactive,FALSE
777,2022-12-07 13:56:12.129563 UTC,5,inactive,FALSE
799,2022-12-22 09:19:28.197466 UTC,2,deleted,FALSE
813,2023-01-10 13:50:26.591519 UTC,5,inactive,FALSE
814,2023-01-11 09:24:37.423993 UTC,5,inactive,FALSE
879,2023-03-09 10:54:55.896267 UTC,7,inactive,FALSE
888,2023-03-09 10:55:08.440299 UTC,7,inactive,FALSE
957,2023-03-09 11:05:08.406239 UTC,7,inactive,FALSE
1015,2023-03-09 11:06:27.339279 UTC,7,inactive,FALSE
1036,2023-03-09 11:06:56.504834 UTC,7,inactive,FALSE
1063,2023-03-09 11:07:30.618402 UTC,7,inactive,FALSE
1104,2023-03-09 11:15:07.860099 UTC,7,inactive,FALSE
1125,2023-03-09 11:15:08.114643 UTC,7,inactive,FALSE
19,2022-07-09 07:12:00.650758 UTC,2,active,FALSE
52,2022-07-09 07:14:55.459613 UTC,10,active,FALSE
81,2022-07-09 07:14:55.459613 UTC,3,deleted,FALSE
87,2022-07-09 07:14:55.459613 UTC,2,active,FALSE
135,2022-07-09 07:17:56.295500 UTC,2,deleted,FALSE
178,2022-07-09 07:20:52.769056 UTC,3,active,FALSE
209,2022-07-09 07:23:47.967170 UTC,2,active,FALSE
301,2022-10-25 06:08:23.519448 UTC,3,active,FALSE
331,2022-12-07 13:36:44.778718 UTC,5,inactive,FALSE
360,2022-12-07 13:36:47.002241 UTC,5,inactive,FALSE
442,2022-12-07 13:37:02.052469 UTC,5,inactive,FALSE
537,2022-12-07 13:37:09.883600 UTC,5,inactive,FALSE
558,2022-12-07 13:39:23.133626 UTC,5,inactive,FALSE
567,2022-12-07 13:39:23.326294 UTC,5,inactive,FALSE
579,2022-12-07 13:39:24.933877 UTC,5,inactive,FALSE
581,2022-12-07 13:39:24.995648 UTC,5,inactive,FALSE
615,2022-12-07 13:39:27.269407 UTC,5,inactive,FALSE
622,2022-12-07 13:39:28.523929 UTC,5,inactive,FALSE
625,2022-12-07 13:39:28.655556 UTC,5,deleted,FALSE
633,2022-12-07 13:39:29.033577 UTC,5,inactive,FALSE
676,2022-12-07 13:39:34.620764 UTC,5,inactive,FALSE
683,2022-12-07 13:39:35.011285 UTC,5,inactive,FALSE
804,2023-01-03 10:11:50.046654 UTC,10,active,FALSE
824,2023-01-23 13:50:16.097860 UTC,3,active,FALSE
868,2023-03-09 10:54:44.511059 UTC,7,inactive,FALSE
902,2023-03-09 10:55:22.635449 UTC,7,inactive,FALSE
980,2023-03-09 11:05:38.748063 UTC,7,inactive,FALSE
32,2022-07-09 07:12:00.650758 UTC,2,inactive,FALSE
95,2022-07-09 07:17:56.295500 UTC,10,active,FALSE
101,2022-07-09 07:17:56.295500 UTC,10,active,FALSE
114,2022-07-09 07:17:56.295500 UTC,2,active,FALSE
203,2022-07-09 07:23:47.967170 UTC,2,deleted,FALSE
231,2022-07-09 07:23:47.967170 UTC,3,active,FALSE
249,2022-08-02 10:31:24.396299 UTC,2,inactive,FALSE
264,2022-09-15 08:54:03.543074 UTC,2,deleted,FALSE
405,2022-12-07 13:36:50.545058 UTC,5,inactive,FALSE
501,2022-12-07 13:37:07.061526 UTC,5,inactive,FALSE
521,2022-12-07 13:37:08.431981 UTC,5,inactive,FALSE
541,2022-12-07 13:37:10.190251 UTC,5,inactive,FALSE
560,2022-12-07 13:39:23.192181 UTC,5,inactive,FALSE
672,2022-12-07 13:39:34.171214 UTC,5,active,FALSE
724,2022-12-07 13:39:42.028999 UTC,5,inactive,FALSE
751,2022-12-07 13:56:09.505716 UTC,5,inactive,FALSE
758,2022-12-07 13:56:10.177196 UTC,5,inactive,FALSE
784,2022-12-07 13:56:13.068379 UTC,5,inactive,FALSE
794,2022-12-08 13:57:35.885352 UTC,5,inactive,FALSE
815,2023-01-12 11:36:10.104601 UTC,6,inactive,FALSE
817,2023-01-13 09:11:37.197771 UTC,5,inactive,FALSE
840,2023-02-09 10:10:55.865147 UTC,3,active,FALSE
851,2023-02-28 13:27:01.436912 UTC,2,active,FALSE
903,2023-03-09 10:55:23.649181 UTC,7,inactive,FALSE
961,2023-03-09 11:05:15.219419 UTC,7,inactive,FALSE
1040,2023-03-09 11:07:01.136282 UTC,7,inactive,FALSE
1056,2023-03-09 11:07:18.874473 UTC,7,inactive,FALSE
1064,2023-03-09 11:07:31.688150 UTC,7,inactive,FALSE
1082,2023-03-09 11:07:50.230352 UTC,7,inactive,FALSE
1095,2023-03-09 11:08:02.179235 UTC,7,inactive,FALSE
1109,2023-03-09 11:15:07.905575 UTC,7,inactive,FALSE
1180,2023-04-25 13:48:59.351336 UTC,5,active,FALSE
59,2022-07-09 07:14:55.459613 UTC,2,active,FALSE
199,2022-07-09 07:23:47.967170 UTC,2,active,FALSE
236,2022-07-09 07:24:36.730302 UTC,10,active,FALSE
318,2022-11-18 14:33:20.196311 UTC,4,deleted,FALSE
447,2022-12-07 13:37:02.623443 UTC,5,inactive,FALSE
452,2022-12-07 13:37:03.086798 UTC,5,inactive,FALSE
518,2022-12-07 13:37:08.203621 UTC,5,inactive,FALSE
539,2022-12-07 13:37:10.009646 UTC,5,inactive,FALSE
607,2022-12-07 13:39:27.044195 UTC,5,inactive,FALSE
610,2022-12-07 13:39:27.151411 UTC,5,inactive,FALSE
646,2022-12-07 13:39:30.386640 UTC,5,inactive,FALSE
690,2022-12-07 13:39:35.151171 UTC,5,inactive,FALSE
736,2022-12-07 13:56:07.688320 UTC,5,inactive,FALSE
768,2022-12-07 13:56:11.241998 UTC,5,inactive,FALSE
848,2023-02-27 08:44:33.500614 UTC,2,active,FALSE
1025,2023-03-09 11:06:41.260407 UTC,7,inactive,FALSE
1069,2023-03-09 11:07:37.319027 UTC,7,inactive,FALSE
1072,2023-03-09 11:07:40.362004 UTC,7,inactive,FALSE
1163,2023-04-05 07:15:07.399546 UTC,4,inactive,FALSE
1171,2023-04-13 07:23:20.554566 UTC,5,inactive,FALSE
104,2022-07-09 07:17:56.295500 UTC,2,active,FALSE
156,2022-07-09 07:20:52.769056 UTC,2,active,FALSE
159,2022-07-09 07:20:52.769056 UTC,2,deleted,FALSE
306,2022-10-31 10:18:37.021785 UTC,3,active,FALSE
389,2022-12-07 13:36:49.161598 UTC,5,inactive,FALSE
436,2022-12-07 13:37:01.743485 UTC,5,inactive,FALSE
463,2022-12-07 13:37:03.940304 UTC,5,inactive,FALSE
479,2022-12-07 13:37:05.248510 UTC,5,inactive,FALSE
505,2022-12-07 13:37:07.198227 UTC,5,inactive,FALSE
506,2022-12-07 13:37:07.209651 UTC,5,active,FALSE
553,2022-12-07 13:37:18.347147 UTC,5,inactive,FALSE
563,2022-12-07 13:39:23.240024 UTC,5,inactive,FALSE
576,2022-12-07 13:39:23.422967 UTC,5,inactive,FALSE
584,2022-12-07 13:39:25.124704 UTC,5,inactive,FALSE
604,2022-12-07 13:39:26.849669 UTC,5,inactive,FALSE
663,2022-12-07 13:39:32.713461 UTC,5,inactive,FALSE
707,2022-12-07 13:39:36.814306 UTC,5,inactive,FALSE
734,2022-12-07 13:56:06.929859 UTC,5,inactive,FALSE
791,2022-12-07 13:56:14.582445 UTC,5,inactive,FALSE
871,2023-03-09 10:54:47.691793 UTC,7,inactive,FALSE
956,2023-03-09 11:05:07.502539 UTC,7,inactive,FALSE
1014,2023-03-09 11:06:26.327272 UTC,7,inactive,FALSE
1016,2023-03-09 11:06:28.397200 UTC,7,inactive,FALSE
1129,2023-03-09 11:15:08.151372 UTC,7,inactive,FALSE
1151,2023-03-24 13:58:25.312386 UTC,5,inactive,FALSE
1152,2023-03-28 08:57:47.597103 UTC,5,inactive,FALSE
26,2022-07-09 07:12:00.650758 UTC,2,active,FALSE
31,2022-07-09 07:12:00.650758 UTC,2,active,FALSE
44,2022-07-09 07:12:00.650758 UTC,2,active,FALSE
56,2022-07-09 07:14:55.459613 UTC,2,active,FALSE
270,2022-09-20 09:02:10.195055 UTC,4,active,FALSE
343,2022-12-07 13:36:45.251789 UTC,5,inactive,FALSE
348,2022-12-07 13:36:45.304357 UTC,5,inactive,FALSE
366,2022-12-07 13:36:47.230567 UTC,5,inactive,FALSE
414,2022-12-07 13:36:59.813902 UTC,5,inactive,FALSE
439,2022-12-07 13:37:01.896175 UTC,5,inactive,FALSE
451,2022-12-07 13:37:02.873826 UTC,5,active,FALSE
467,2022-12-07 13:37:04.103743 UTC,5,active,FALSE
568,2022-12-07 13:39:23.342798 UTC,5,inactive,FALSE
570,2022-12-07 13:39:23.359929 UTC,5,inactive,FALSE
572,2022-12-07 13:39:23.370187 UTC,5,inactive,FALSE
592,2022-12-07 13:39:25.339732 UTC,5,inactive,FALSE
656,2022-12-07 13:39:30.930605 UTC,5,inactive,FALSE
668,2022-12-07 13:39:33.466988 UTC,5,inactive,FALSE
717,2022-12-07 13:39:37.701482 UTC,5,inactive,FALSE
732,2022-12-07 13:56:06.782816 UTC,5,active,FALSE
778,2022-12-07 13:56:12.470440 UTC,5,inactive,FALSE
826,2023-01-24 13:17:04.953557 UTC,5,inactive,FALSE
838,2023-02-02 13:20:23.077254 UTC,5,inactive,FALSE
843,2023-02-10 13:20:45.795086 UTC,2,active,FALSE
885,2023-03-09 10:55:05.352871 UTC,7,inactive,FALSE
970,2023-03-09 11:05:27.253452 UTC,7,inactive,FALSE
994,2023-03-09 11:06:00.041932 UTC,7,inactive,FALSE
1013,2023-03-09 11:06:25.125053 UTC,7,inactive,FALSE
1033,2023-03-09 11:06:52.214112 UTC,7,inactive,FALSE
1119,2023-03-09 11:15:08.037560 UTC,7,inactive,FALSE
1120,2023-03-09 11:15:08.037599 UTC,7,inactive,FALSE
105,2022-07-09 07:17:56.295500 UTC,2,active,FALSE
182,2022-07-09 07:20:52.769056 UTC,2,active,FALSE
222,2022-07-09 07:23:47.967170 UTC,3,deleted,FALSE
239,2022-07-09 07:24:36.730302 UTC,2,active,FALSE
272,2022-09-20 18:45:45.485629 UTC,4,active,FALSE
355,2022-12-07 13:36:46.709817 UTC,5,inactive,FALSE
492,2022-12-07 13:37:06.273461 UTC,5,inactive,FALSE
503,2022-12-07 13:37:07.169981 UTC,5,inactive,FALSE
555,2022-12-07 13:37:21.645992 UTC,5,inactive,FALSE
589,2022-12-07 13:39:25.300627 UTC,5,inactive,FALSE
645,2022-12-07 13:39:30.384939 UTC,5,inactive,FALSE
703,2022-12-07 13:39:36.709018 UTC,5,inactive,FALSE
757,2022-12-07 13:56:10.123797 UTC,5,inactive,FALSE
802,2023-01-01 23:45:33.527633 UTC,5,inactive,FALSE
933,2023-03-09 10:55:52.998259 UTC,7,inactive,FALSE
977,2023-03-09 11:05:34.947093 UTC,7,inactive,FALSE
1020,2023-03-09 11:06:34.338759 UTC,7,inactive,FALSE
1030,2023-03-09 11:06:48.902175 UTC,7,inactive,FALSE
1060,2023-03-09 11:07:26.897062 UTC,7,inactive,FALSE
1077,2023-03-09 11:07:45.631257 UTC,7,inactive,FALSE
1085,2023-03-09 11:07:52.877124 UTC,7,inactive,FALSE
1133,2023-03-09 11:15:08.221504 UTC,7,inactive,FALSE
2,2022-07-09 07:12:00.650758 UTC,10,active,FALSE
40,2022-07-09 07:12:00.650758 UTC,3,active,FALSE
48,2022-07-09 07:14:55.459613 UTC,10,active,FALSE
130,2022-07-09 07:17:56.295500 UTC,3,active,FALSE
234,2022-07-09 07:23:47.967170 UTC,2,active,FALSE
390,2022-12-07 13:36:49.174263 UTC,5,inactive,FALSE
393,2022-12-07 13:36:49.293111 UTC,5,inactive,FALSE
435,2022-12-07 13:37:01.726951 UTC,5,inactive,FALSE
450,2022-12-07 13:37:02.772498 UTC,5,inactive,FALSE
497,2022-12-07 13:37:06.473972 UTC,5,active,FALSE
504,2022-12-07 13:37:07.183794 UTC,5,inactive,FALSE
611,2022-12-07 13:39:27.172274 UTC,5,inactive,FALSE
655,2022-12-07 13:39:30.924787 UTC,5,inactive,FALSE
662,2022-12-07 13:39:32.598313 UTC,5,inactive,FALSE
752,2022-12-07 13:56:09.636131 UTC,5,active,FALSE
875,2023-03-09 10:54:51.726058 UTC,7,inactive,FALSE
1070,2023-03-09 11:07:38.366893 UTC,7,inactive,FALSE
1136,2023-03-10 08:22:36.743293 UTC,3,active,FALSE
11,2022-07-09 07:12:00.650758 UTC,10,active,FALSE
24,2022-07-09 07:12:00.650758 UTC,2,active,FALSE
128,2022-07-09 07:17:56.295500 UTC,2,active,FALSE
195,2022-07-09 07:23:47.967170 UTC,2,active,FALSE
254,2022-08-22 13:24:58.591781 UTC,3,active,FALSE
262,2022-09-09 13:12:06.084309 UTC,2,active,FALSE
304,2022-10-25 10:52:58.020787 UTC,3,active,FALSE
324,2022-12-02 14:47:37.836032 UTC,10,active,FALSE
440,2022-12-07 13:37:02.024555 UTC,5,inactive,FALSE
533,2022-12-07 13:37:09.453333 UTC,5,inactive,FALSE
602,2022-12-07 13:39:26.826455 UTC,5,deleted,FALSE
692,2022-12-07 13:39:35.480643 UTC,5,inactive,FALSE
747,2022-12-07 13:56:08.793606 UTC,5,inactive,FALSE
782,2022-12-07 13:56:12.759138 UTC,5,inactive,FALSE
865,2023-03-06 16:48:56.947294 UTC,5,inactive,FALSE
869,2023-03-09 10:54:45.623335 UTC,7,inactive,FALSE
904,2023-03-09 10:55:24.604695 UTC,7,inactive,FALSE
916,2023-03-09 10:55:36.415347 UTC,7,inactive,FALSE
919,2023-03-09 10:55:39.271507 UTC,7,inactive,FALSE
1127,2023-03-09 11:15:08.148215 UTC,7,inactive,FALSE
1169,2023-04-11 11:48:20.191549 UTC,3,active,FALSE
43,2022-07-09 07:12:00.650758 UTC,2,active,FALSE
79,2022-07-09 07:14:55.459613 UTC,3,active,FALSE
84,2022-07-09 07:14:55.459613 UTC,3,active,FALSE
131,2022-07-09 07:17:56.295500 UTC,3,active,FALSE
289,2022-10-24 08:11:14.842901 UTC,3,active,FALSE
305,2022-10-27 10:53:36.834834 UTC,3,active,FALSE
545,2022-12-07 13:37:10.744579 UTC,5,inactive,FALSE
776,2022-12-07 13:56:12.087790 UTC,5,inactive,FALSE
820,2023-01-17 16:35:32.230831 UTC,5,inactive,FALSE
944,2023-03-09 11:04:54.548311 UTC,7,inactive,FALSE
996,2023-03-09 11:06:03.099340 UTC,7,inactive,FALSE
1037,2023-03-09 11:06:57.687207 UTC,7,inactive,FALSE
1051,2023-03-09 11:07:14.089992 UTC,7,inactive,FALSE
1098,2023-03-09 11:08:04.896711 UTC,7,inactive,FALSE
1100,2023-03-09 11:08:06.897582 UTC,7,inactive,FALSE
1117,2023-03-09 11:15:08.032081 UTC,7,inactive,FALSE
34,2022-07-09 07:12:00.650758 UTC,3,active,FALSE
172,2022-07-09 07:20:52.769056 UTC,3,active,FALSE
220,2022-07-09 07:23:47.967170 UTC,3,active,FALSE
297,2022-10-24 08:54:14.113580 UTC,3,active,FALSE
403,2022-12-07 13:36:50.004276 UTC,5,inactive,FALSE
491,2022-12-07 13:37:06.092165 UTC,5,inactive,FALSE
527,2022-12-07 13:37:09.071636 UTC,5,inactive,FALSE
535,2022-12-07 13:37:09.810554 UTC,5,inactive,FALSE
660,2022-12-07 13:39:31.956676 UTC,5,inactive,FALSE
678,2022-12-07 13:39:34.652495 UTC,5,inactive,FALSE
691,2022-12-07 13:39:35.175847 UTC,5,inactive,FALSE
750,2022-12-07 13:56:09.476663 UTC,5,inactive,FALSE
771,2022-12-07 13:56:11.683074 UTC,5,inactive,FALSE
772,2022-12-07 13:56:11.914319 UTC,5,deleted,FALSE
857,2023-03-01 17:01:15.181047 UTC,3,active,FALSE
874,2023-03-09 10:54:50.715817 UTC,7,inactive,FALSE
988,2023-03-09 11:05:49.448252 UTC,7,inactive,"""TRUE"""
1157,2023-04-03 10:45:54.075292 UTC,10,active,FALSE
1162,2023-04-05 06:56:02.981829 UTC,3,active,"""TRUE"""